     200     192
-0.813 0.813 -0.709 0.709 -1 1
   0.13201  -0.31255  -0.18255
   0.13520  -0.39553  -0.14081
   0.14484  -0.42757  -0.00007
   0.14921  -0.39553   0.14178
   0.13824  -0.30904   0.18452
   0.12585  -0.22552   0.12564
   0.12570  -0.19794   0.00005
   0.13053  -0.23052  -0.12466
   0.09190  -0.30923  -0.19342
   0.11128  -0.39950  -0.14830
   0.12528  -0.43376  -0.00347
   0.12385  -0.40090   0.14454
   0.10097  -0.30792   0.19635
   0.07594  -0.21684   0.13809
   0.06825  -0.18641   0.00427
   0.07532  -0.22007  -0.13061
  -0.00344  -0.30901  -0.23180
   0.05739  -0.41320  -0.17424
   0.08208  -0.45150  -0.01080
   0.06680  -0.41777   0.15923
   0.01146  -0.31261   0.23541
  -0.04812  -0.20655   0.17634
  -0.07393  -0.17039   0.01386
  -0.05990  -0.20600  -0.15466
  -0.11674  -0.32621  -0.30500
   0.00037  -0.43931  -0.22384
   0.04019  -0.48085  -0.01901
   0.00657  -0.44727   0.19547
  -0.09711  -0.33473   0.30742
  -0.20783  -0.21825   0.24172
  -0.25680  -0.17723   0.02385
  -0.22955  -0.21419  -0.20609
  -0.21148  -0.37507  -0.41910
  -0.03298  -0.48054  -0.30229
   0.02769  -0.52142  -0.02579
  -0.02831  -0.49054   0.26289
  -0.19202  -0.38564   0.41804
  -0.36468  -0.27552   0.33556
  -0.43820  -0.23498   0.02880
  -0.38804  -0.27052  -0.29422
  -0.25351  -0.47122  -0.56445
  -0.01350  -0.55100  -0.40756
   0.07461  -0.58448  -0.02761
  -0.00588  -0.56091   0.36561
  -0.23778  -0.48103   0.56048
  -0.47824  -0.39696   0.44283
  -0.57433  -0.36493   0.02541
  -0.49340  -0.39279  -0.40705
  -0.25025  -0.58937  -0.71689
   0.04945  -0.63710  -0.52339
   0.16760  -0.65872  -0.02481
   0.06406  -0.64517   0.48691
  -0.23841  -0.59734   0.71275
  -0.54711  -0.54684   0.54404
  -0.66212  -0.52705   0.01667
  -0.54959  -0.54337  -0.51985
  -0.22807  -0.68185  -0.85944
   0.12491  -0.69992  -0.63363
   0.27089  -0.70900  -0.02063
   0.14737  -0.70462   0.60520
  -0.22044  -0.68666   0.85627
  -0.59134  -0.66732   0.63387
  -0.72133  -0.65938   0.00646
  -0.57990  -0.66504  -0.62278
  -0.21349  -0.70055  -0.97468
   0.18192  -0.70055  -0.72214
   0.34936  -0.70055  -0.01811
   0.20995  -0.70055   0.69889
  -0.21031  -0.70055   0.97192
  -0.63097  -0.70055   0.70697
  -0.77228  -0.70055  -0.00140
  -0.60761  -0.70055  -0.70599
  -0.23241  -0.58553  -1.00000
   0.17667  -0.59063  -0.73881
   0.34996  -0.59009  -0.01798
   0.20675  -0.58713   0.71693
  -0.23114  -0.58590   1.00000
  -0.66910  -0.58457   0.72712
  -0.81300  -0.58134  -0.00076
  -0.64091  -0.58053  -0.72398
  -0.26466  -0.35755  -0.92186
   0.12113  -0.38962  -0.67549
   0.28261  -0.39725  -0.01849
   0.15047  -0.38557   0.65395
  -0.26257  -0.36543   0.92792
  -0.67736  -0.34302   0.68294
  -0.81209  -0.32550   0.00746
  -0.65094  -0.32752  -0.66637
  -0.26775  -0.08953  -0.79715
   0.06794  -0.16030  -0.57897
   0.20666  -0.18159  -0.01902
   0.09356  -0.15774   0.55693
  -0.26584  -0.10440   0.80799
  -0.62855  -0.04646   0.60637
  -0.74557  -0.01126   0.01641
  -0.60544  -0.02227  -0.57610
  -0.19933   0.14577  -0.68334
   0.06979   0.03450  -0.49607
   0.18133  -0.00369  -0.01930
   0.08848   0.03450   0.47282
  -0.20233   0.13206   0.69358
  -0.49549   0.23451   0.52934
  -0.58902   0.28389   0.01907
  -0.47213   0.25452  -0.49607
  -0.07497   0.30838  -0.61325
   0.11609   0.16477  -0.45190
   0.19823   0.10847  -0.02060
   0.12516   0.16266   0.42571
  -0.08789   0.30642   0.61784
  -0.29988   0.45233   0.47748
  -0.36552   0.50959   0.01412
  -0.27151   0.45309  -0.45318
   0.06030   0.40757  -0.56836
   0.16657   0.24695  -0.42802
   0.21402   0.17585  -0.02299
   0.16510   0.24412   0.39776
   0.03751   0.42151   0.56601
  -0.08572   0.59738   0.44284
  -0.11859   0.65692   0.00506
  -0.05272   0.57340  -0.43287
   0.20490   0.44446  -0.52990
   0.22939   0.28791  -0.40586
   0.23819   0.21210  -0.02422
   0.21813   0.28577   0.37302
   0.17613   0.47339   0.51993
   0.14080   0.65599   0.40705
   0.14270   0.70900  -0.00751
   0.17360   0.60928  -0.41591
   0.35757   0.41969  -0.47754
   0.31272   0.29452  -0.36688
   0.28542   0.23057  -0.02141
   0.29404   0.29452   0.33556
   0.33020   0.45845   0.45820
   0.37346   0.61454   0.35171
   0.40384   0.64940  -0.02189
   0.39682   0.55454  -0.38303
   0.50191   0.32299  -0.42109
   0.41661   0.24514  -0.31949
   0.36948   0.20032  -0.01327
   0.39896   0.23888   0.29574
   0.48724   0.35077   0.39114
   0.57963   0.45642   0.28622
   0.62095   0.47373  -0.03736
   0.58438   0.40737  -0.34305
   0.61104   0.16917  -0.37564
   0.51643   0.13734  -0.28063
   0.46738   0.10756  -0.00255
   0.50812   0.11404   0.26841
   0.61568   0.16498   0.33724
   0.72189   0.21684   0.23150
   0.75887   0.22653  -0.05198
   0.70652   0.20002  -0.31222
   0.66801  -0.00375  -0.33321
   0.58330   0.00688  -0.24453
   0.54202  -0.00864   0.00744
   0.58499  -0.03306   0.24438
   0.68888  -0.04117   0.29123
   0.78688  -0.04016   0.18642
   0.81300  -0.03537  -0.06166
   0.75674  -0.02259  -0.28248
   0.65581  -0.15701  -0.28964
   0.58836  -0.11051  -0.20540
