     380     360
-1 1 -1 1 -0.9 0.9
     4   250   251   270   269
     4   251   252   271   270
     4   252   253   272   271
     4   253   254   273   272
     4   254   255   274   273
     4   255   256   275   274
     4   256   257   276   275
     4   257   258   277   276
     4   258   259   278   277
     4   259   260   279   278
     4   260   261   280   279
     4   261   262   281   280
     4   262   263   282   281
     4   263   264   283   282
     4   264   265   284   283
     4   265   266   285   284
     4   267   268   287   286
     4   268   269   288   287
     4   269   270   289   288
     4   270   271   290   289
     4   271   272   291   290
     4   272   273   292   291
     4   273   274   293   292
     4   274   275   294   293
     4   275   276   295   294
     4   276   277   296   295
     4   277   278   297   296
     4   278   279   298   297
     4   279   280   299   298
     4   280   281   300   299
     4   281   282   301   300
     4   282   283   302   301
     4   283   284   303   302
     4   284   285   304   303
     4   286   287   306   305
     4   287   288   307   306
     4   288   289   308   307
     4   289   290   309   308
     4   290   291   310   309
     4   291   292   311   310
     4   292   293   312   311
     4   293   294   313   312
     4   294   295   314   313
     4   295   296   315   314
     4   296   297   316   315
     4   297   298   317   316
     4   298   299   318   317
     4   299   300   319   318
     4   300   301   320   319
     4   301   302   321   320
     4   302   303   322   321
     4   303   304   323   322
     4   305   306   325   324
     4   306   307   326   325
     4   307   308   327   326
     4   308   309   328   327
     4   309   310   329   328
     4   310   311   330   329
     4   311   312   331   330
     4   312   313   332   331
     4   313   314   333   332
     4   314   315   334   333
     4   315   316   335   334
     4   316   317   336   335
     4   317   318   337   336
     4   318   319   338   337
     4   319   320   339   338
     4   320   321   340   339
     4   321   322   341   340
     4   322   323   342   341
     4   324   325   344   343
     4   325   326   345   344
     4   326   327   346   345
     4   327   328   347   346
     4   328   329   348   347
     4   329   330   349   348
     4   330   331   350   349
     4   331   332   351   350
     4   332   333   352   351
     4   333   334   353   352
     4   334   335   354   353
     4   335   336   355   354
     4   336   337   356   355
     4   337   338   357   356
     4   338   339   358   357
     4   339   340   359   358
     4   340   341   360   359
     4   341   342   361   360
     4   343   344   363   362
     4   344   345   364   363
     4   345   346   365   364
     4   346   347   366   365
     4   347   348   367   366
     4   348   349   368   367
     4   349   350   369   368
     4   350   351   370   369
     4   351   352   371   370
     4   352   353   372   371
     4   353   354   373   372
     4   354   355   374   373
     4   355   356   375   374
     4   356   357   376   375
     4   357   358   377   376
     4   358   359   378   377
     4   359   360   379   378
     4   360   361   380   379
     4   362   363     2     1
     4   363   364     3     2
     4   364   365     4     3
     4   365   366     5     4
     4   366   367     6     5
     4   367   368     7     6
     4   368   369     8     7
     4   369   370     9     8
     4   370   371    10     9
     4   371   372    11    10
     4   372   373    12    11
     4   373   374    13    12
     4   374   375    14    13
     4   375   376    15    14
     4   376   377    16    15
     4   377   378    17    16
     4   378   379    18    17
     4   379   380    19    18
