     370     384
-0.7122 0.7122 -0.7122 0.7122 -1 1
   0.00000   0.00000   1.00000
   0.10079   0.00000   0.98649
   0.19841   0.00000   0.94881
   0.28975   0.00000   0.89121
   0.37221   0.00000   0.81787
   0.44545   0.00000   0.73268
   0.50981   0.00000   0.63930
   0.56544   0.00000   0.54088
   0.61244   0.00000   0.43794
   0.65083   0.00000   0.33042
   0.68047   0.00000   0.21845
   0.70090   0.00000   0.10329
   0.71163   0.00000  -0.01365
   0.71220   0.00000  -0.13098
   0.70274   0.00000  -0.24771
   0.68345   0.00000  -0.36304
   0.65427   0.00000  -0.47584
   0.61383   0.00000  -0.58384
   0.56047   0.00000  -0.68451
   0.49304   0.00000  -0.77537
   0.41263   0.00000  -0.85379
   0.32075   0.00000  -0.91703
   0.21931   0.00000  -0.96292
   0.11131   0.00000  -0.99068
   0.00000   0.00000  -1.00000
   0.09311   0.03857   0.98649
   0.18331   0.07593   0.94881
   0.26770   0.11089   0.89121
   0.34388   0.14244   0.81787
   0.41154   0.17047   0.73268
   0.47101   0.19510   0.63930
   0.52240   0.21639   0.54088
   0.56582   0.23437   0.43794
   0.60129   0.24907   0.33042
   0.62867   0.26040   0.21845
   0.64755   0.26823   0.10329
   0.65745   0.27233  -0.01365
   0.65798   0.27255  -0.13098
   0.64925   0.26893  -0.24771
   0.63142   0.26155  -0.36304
   0.60446   0.25038  -0.47584
   0.56711   0.23490  -0.58384
   0.51781   0.21448  -0.68451
   0.45552   0.18868  -0.77537
   0.38122   0.15790  -0.85379
   0.29634   0.12275  -0.91703
   0.20262   0.08393  -0.96292
   0.10284   0.04259  -0.99068
   0.07127   0.07127   0.98649
   0.14029   0.14029   0.94881
   0.20489   0.20489   0.89121
   0.26320   0.26320   0.81787
   0.31497   0.31497   0.73268
   0.36049   0.36049   0.63930
   0.39982   0.39982   0.54088
   0.43306   0.43306   0.43794
   0.46021   0.46021   0.33042
   0.48116   0.48116   0.21845
   0.49561   0.49561   0.10329
   0.50319   0.50319  -0.01365
   0.50360   0.50360  -0.13098
   0.49691   0.49691  -0.24771
   0.48327   0.48327  -0.36304
   0.46263   0.46263  -0.47584
   0.43404   0.43404  -0.58384
   0.39631   0.39631  -0.68451
   0.34863   0.34863  -0.77537
   0.29177   0.29177  -0.85379
   0.22680   0.22680  -0.91703
   0.15507   0.15507  -0.96292
   0.07871   0.07871  -0.99068
   0.03857   0.09311   0.98649
   0.07593   0.18331   0.94881
   0.11089   0.26770   0.89121
   0.14244   0.34388   0.81787
   0.17047   0.41154   0.73268
   0.19510   0.47101   0.63930
   0.21639   0.52240   0.54088
   0.23437   0.56582   0.43794
   0.24907   0.60129   0.33042
   0.26040   0.62867   0.21845
   0.26823   0.64755   0.10329
   0.27233   0.65745  -0.01365
   0.27255   0.65798  -0.13098
   0.26893   0.64925  -0.24771
   0.26155   0.63142  -0.36304
   0.25038   0.60446  -0.47584
   0.23490   0.56711  -0.58384
   0.21448   0.51781  -0.68451
   0.18868   0.45552  -0.77537
   0.15790   0.38122  -0.85379
   0.12275   0.29634  -0.91703
   0.08393   0.20262  -0.96292
   0.04259   0.10284  -0.99068
   0.00000   0.10079   0.98649
   0.00000   0.19841   0.94881
   0.00000   0.28975   0.89121
   0.00000   0.37221   0.81787
   0.00000   0.44545   0.73268
   0.00000   0.50981   0.63930
   0.00000   0.56544   0.54088
   0.00000   0.61244   0.43794
   0.00000   0.65083   0.33042
   0.00000   0.68047   0.21845
   0.00000   0.70090   0.10329
   0.00000   0.71163  -0.01365
   0.00000   0.71220  -0.13098
   0.00000   0.70274  -0.24771
   0.00000   0.68345  -0.36304
   0.00000   0.65427  -0.47584
   0.00000   0.61383  -0.58384
   0.00000   0.56047  -0.68451
   0.00000   0.49304  -0.77537
   0.00000   0.41263  -0.85379
   0.00000   0.32075  -0.91703
   0.00000   0.21931  -0.96292
   0.00000   0.11131  -0.99068
  -0.03857   0.09311   0.98649
  -0.07593   0.18331   0.94881
  -0.11089   0.26770   0.89121
  -0.14244   0.34388   0.81787
  -0.17047   0.41154   0.73268
  -0.19510   0.47101   0.63930
  -0.21639   0.52240   0.54088
  -0.23437   0.56582   0.43794
  -0.24907   0.60129   0.33042
  -0.26040   0.62867   0.21845
  -0.26823   0.64755   0.10329
  -0.27233   0.65745  -0.01365
  -0.27255   0.65798  -0.13098
  -0.26893   0.64925  -0.24771
  -0.26155   0.63142  -0.36304
  -0.25038   0.60446  -0.47584
  -0.23490   0.56711  -0.58384
  -0.21448   0.51781  -0.68451
  -0.18868   0.45552  -0.77537
  -0.15790   0.38122  -0.85379
  -0.12275   0.29634  -0.91703
  -0.08393   0.20262  -0.96292
  -0.04259   0.10284  -0.99068
  -0.07127   0.07127   0.98649
  -0.14029   0.14029   0.94881
  -0.20489   0.20489   0.89121
  -0.26320   0.26320   0.81787
  -0.31497   0.31497   0.73268
  -0.36049   0.36049   0.63930
  -0.39982   0.39982   0.54088
  -0.43306   0.43306   0.43794
  -0.46021   0.46021   0.33042
  -0.48116   0.48116   0.21845
  -0.49561   0.49561   0.10329
  -0.50319   0.50319  -0.01365
  -0.50360   0.50360  -0.13098
  -0.49691   0.49691  -0.24771
  -0.48327   0.48327  -0.36304
  -0.46263   0.46263  -0.47584
  -0.43404   0.43404  -0.58384
  -0.39631   0.39631  -0.68451
  -0.34863   0.34863  -0.77537
  -0.29177   0.29177  -0.85379
  -0.22680   0.22680  -0.91703
  -0.15507   0.15507  -0.96292
  -0.07871   0.07871  -0.99068
  -0.09311   0.03857   0.98649
  -0.18331   0.07593   0.94881
  -0.26770   0.11089   0.89121
  -0.34388   0.14244   0.81787
  -0.41154   0.17047   0.73268
  -0.47101   0.19510   0.63930
  -0.52240   0.21639   0.54088
  -0.56582   0.23437   0.43794
  -0.60129   0.24907   0.33042
  -0.62867   0.26040   0.21845
  -0.64755   0.26823   0.10329
  -0.65745   0.27233  -0.01365
  -0.65798   0.27255  -0.13098
  -0.64925   0.26893  -0.24771
  -0.63142   0.26155  -0.36304
  -0.60446   0.25038  -0.47584
  -0.56711   0.23490  -0.58384
  -0.51781   0.21448  -0.68451
  -0.45552   0.18868  -0.77537
  -0.38122   0.15790  -0.85379
  -0.29634   0.12275  -0.91703
  -0.20262   0.08393  -0.96292
  -0.10284   0.04259  -0.99068
  -0.10079   0.00000   0.98649
  -0.19841   0.00000   0.94881
  -0.28975   0.00000   0.89121
  -0.37221   0.00000   0.81787
  -0.44545   0.00000   0.73268
  -0.50981   0.00000   0.63930
  -0.56544   0.00000   0.54088
  -0.61244   0.00000   0.43794
  -0.65083   0.00000   0.33042
  -0.68047   0.00000   0.21845
  -0.70090   0.00000   0.10329
  -0.71163   0.00000  -0.01365
  -0.71220   0.00000  -0.13098
  -0.70274   0.00000  -0.24771
  -0.68345   0.00000  -0.36304
  -0.65427   0.00000  -0.47584
  -0.61383   0.00000  -0.58384
  -0.56047   0.00000  -0.68451
  -0.49304   0.00000  -0.77537
  -0.41263   0.00000  -0.85379
  -0.32075   0.00000  -0.91703
  -0.21931   0.00000  -0.96292
  -0.11131   0.00000  -0.99068
  -0.09311  -0.03857   0.98649
  -0.18331  -0.07593   0.94881
  -0.26770  -0.11089   0.89121
  -0.34388  -0.14244   0.81787
  -0.41154  -0.17047   0.73268
  -0.47101  -0.19510   0.63930
  -0.52240  -0.21639   0.54088
  -0.56582  -0.23437   0.43794
  -0.60129  -0.24907   0.33042
  -0.62867  -0.26040   0.21845
  -0.64755  -0.26823   0.10329
  -0.65745  -0.27233  -0.01365
  -0.65798  -0.27255  -0.13098
  -0.64925  -0.26893  -0.24771
  -0.63142  -0.26155  -0.36304
  -0.60446  -0.25038  -0.47584
  -0.56711  -0.23490  -0.58384
  -0.51781  -0.21448  -0.68451
  -0.45552  -0.18868  -0.77537
  -0.38122  -0.15790  -0.85379
  -0.29634  -0.12275  -0.91703
  -0.20262  -0.08393  -0.96292
  -0.10284  -0.04259  -0.99068
  -0.07127  -0.07127   0.98649
  -0.14029  -0.14029   0.94881
  -0.20489  -0.20489   0.89121
  -0.26320  -0.26320   0.81787
  -0.31497  -0.31497   0.73268
  -0.36049  -0.36049   0.63930
  -0.39982  -0.39982   0.54088
  -0.43306  -0.43306   0.43794
  -0.46021  -0.46021   0.33042
  -0.48116  -0.48116   0.21845
  -0.49561  -0.49561   0.10329
  -0.50319  -0.50319  -0.01365
  -0.50360  -0.50360  -0.13098
  -0.49691  -0.49691  -0.24771
  -0.48327  -0.48327  -0.36304
  -0.46263  -0.46263  -0.47584
  -0.43404  -0.43404  -0.58384
  -0.39631  -0.39631  -0.68451
  -0.34863  -0.34863  -0.77537
  -0.29177  -0.29177  -0.85379
  -0.22680  -0.22680  -0.91703
  -0.15507  -0.15507  -0.96292
  -0.07871  -0.07871  -0.99068
  -0.03857  -0.09311   0.98649
  -0.07593  -0.18331   0.94881
  -0.11089  -0.26770   0.89121
  -0.14244  -0.34388   0.81787
  -0.17047  -0.41154   0.73268
  -0.19510  -0.47101   0.63930
  -0.21639  -0.52240   0.54088
  -0.23437  -0.56582   0.43794
  -0.24907  -0.60129   0.33042
  -0.26040  -0.62867   0.21845
  -0.26823  -0.64755   0.10329
  -0.27233  -0.65745  -0.01365
  -0.27255  -0.65798  -0.13098
  -0.26893  -0.64925  -0.24771
  -0.26155  -0.63142  -0.36304
  -0.25038  -0.60446  -0.47584
  -0.23490  -0.56711  -0.58384
  -0.21448  -0.51781  -0.68451
  -0.18868  -0.45552  -0.77537
  -0.15790  -0.38122  -0.85379
  -0.12275  -0.29634  -0.91703
  -0.08393  -0.20262  -0.96292
  -0.04259  -0.10284  -0.99068
   0.00000  -0.10079   0.98649
   0.00000  -0.19841   0.94881
   0.00000  -0.28975   0.89121
   0.00000  -0.37221   0.81787
   0.00000  -0.44545   0.73268
   0.00000  -0.50981   0.63930
   0.00000  -0.56544   0.54088
   0.00000  -0.61244   0.43794
   0.00000  -0.65083   0.33042
   0.00000  -0.68047   0.21845
   0.00000  -0.70090   0.10329
   0.00000  -0.71163  -0.01365
